,dimGoodsID,categoryID1,categoryName1,categoryID2,categoryName2,categoryID3,categoryName3,categoryID4,categoryName4,branName,name
1156,1710209,59,烟酒纯鲜奶,59,酒,2,礼盒酒,2,礼盒装普通白酒,义茂,义茂宁波年糕450g
1157,1720113,40,烟酒纯鲜奶,44,烟,3,香烟,1,进口烟,鲁花,鲁花压榨一级花生油1.8L
1158,1720126,40,烟酒纯鲜奶,42,酒,1,礼盒酒,7,礼盒果酒,淘大,淘大芝麻油250ml
1159,1720127,40,烟酒纯鲜奶,42,酒,1,礼盒酒,7,礼盒果酒,淘大,淘大芝麻油500ml
1160,1730013,40,保健,42,保健品,2,其他保健用品,10,其他,川崎,川崎海鲜火锅调料100克
1161,1730015,40,保健,42,保健品,2,其他保健用品,10,其他,川崎,川崎麻辣火锅调料100克
1162,1730016,40,烟酒纯鲜奶,42,酒,2,礼盒酒,7,礼盒果酒,爱之味,爱之味甜辣酱160克
1163,1730026,40,保健,42,保健品,2,其他保健用品,10,其他,川崎,川崎鲜辣火锅调料100克
1164,1730059,40,烟酒纯鲜奶,43,烟,2,香烟,1,进口烟,建峰,建峰油焖大头菜397克
1165,1730152,40,烟酒纯鲜奶,43,酒,1,礼盒酒,2,礼盒装普通白酒,紫云堂,紫云堂笋丝雪菜88克
1166,1730168,40,烟酒纯鲜奶,43,酒,1,礼盒酒,6,礼盒装进口酒,咸亨,咸亨麻油腐乳300克
1167,1730170,40,烟酒纯鲜奶,43,酒,1,礼盒酒,7,礼盒果酒,咸亨,咸亨辣味腐乳300克
1168,1730171,40,烟酒纯鲜奶,43,酒,1,葡萄酒、果酒、香槟酒,8,香槟酒,咸亨,咸亨红玉腐乳310克
1169,1730176,40,烟酒纯鲜奶,43,酒,1,葡萄酒、果酒、香槟酒,8,香槟酒,咸亨,咸亨玫瑰腐乳230克
1170,1730178,40,烟酒纯鲜奶,43,酒,1,礼盒酒,6,礼盒装进口酒,巨树,巨树麻油白腐乳130克
1171,1730183,40,烟酒纯鲜奶,43,酒,1,礼盒酒,6,礼盒装进口酒,咸亨,咸亨老奶奶白腐乳270克+110克
1172,1730198,40,烟酒纯鲜奶,43,酒,1,礼盒酒,6,礼盒装进口酒,巨树,巨树麻油白腐乳380克
1173,1730199,40,烟酒纯鲜奶,43,酒,1,礼盒酒,7,礼盒果酒,巨树,巨树麻油辣腐乳380克
1174,1730216,40,烟酒纯鲜奶,42,酒,2,葡萄酒、果酒、香槟酒,8,香槟酒,海友,海友咸味花生酱310克
1175,1730218,40,烟酒纯鲜奶,42,酒,2,葡萄酒、果酒、香槟酒,8,香槟酒,莺歌,莺歌花生酱(幼滑型)510克
1176,1730222,40,烟酒纯鲜奶,42,酒,2,葡萄酒、果酒、香槟酒,8,香槟酒,海友,海友幼滑型花生酱340克
1177,1730223,40,烟酒纯鲜奶,42,酒,2,葡萄酒、果酒、香槟酒,8,香槟酒,海友,海友颗粒型花生酱340克
1178,1730247,40,烟酒纯鲜奶,43,烟,3,香烟,1,进口烟,紫云堂,紫云堂紫菜汤64克
1179,1730262,40,烟酒纯鲜奶,43,烟,2,香烟,1,进口烟,建峰,建峰油焖笋397克
1180,1730278,40,烟酒纯鲜奶,43,酒,1,葡萄酒、果酒、香槟酒,8,香槟酒,咸亨,咸亨糟方腐乳500克
1181,1730279,40,烟酒纯鲜奶,43,酒,1,葡萄酒、果酒、香槟酒,8,香槟酒,咸亨,咸亨红方腐乳500克
1182,1730288,40,烟酒纯鲜奶,43,烟,1,香烟,1,进口烟,乌江牌,乌江牌美味菜片80克
1183,1730291,40,烟酒纯鲜奶,43,烟,1,香烟,1,进口烟,乌江牌,乌江牌鲜香菜丝80克
1184,1730296,40,烟酒纯鲜奶,42,酒,2,礼盒酒,6,礼盒装进口酒,味好美,味好美沙拉酱200ml
1185,1730297,40,烟酒纯鲜奶,42,酒,2,礼盒酒,5,礼盒装滋补酒,味好美,味好美蕃茄沙司160克袋装
1186,1730298,40,烟酒纯鲜奶,42,酒,2,礼盒酒,5,礼盒装滋补酒,爱之味,爱之味蕃茄沙司160克
1187,1730302,40,烟酒纯鲜奶,42,酒,2,礼盒酒,6,礼盒装进口酒,丘比,丘比沙拉酱香甜味100克袋装
1188,1730303,40,烟酒纯鲜奶,42,酒,2,礼盒酒,6,礼盒装进口酒,丘比,丘比沙拉酱100克袋装
1189,1730305,40,烟酒纯鲜奶,42,酒,2,礼盒酒,6,礼盒装进口酒,丘比,丘比沙拉酱香甜味200克
1190,1730323,40,烟酒纯鲜奶,42,酒,2,葡萄酒、果酒、香槟酒,8,香槟酒,多果仙,多果仙粗粒花生酱340克
1191,1730326,40,烟酒纯鲜奶,42,酒,2,葡萄酒、果酒、香槟酒,8,香槟酒,多果仙,多果仙幼滑花生酱510克
1192,1730328,40,烟酒纯鲜奶,43,烟,1,香烟,3,杭产烟,国圣,国圣翠瓜140克
1193,1730341,40,烟酒纯鲜奶,43,烟,1,香烟,3,杭产烟,国圣,国圣香菜心95克碗装
1194,1730342,40,烟酒纯鲜奶,43,烟,1,香烟,3,杭产烟,国圣,国圣脆瓜95克碗装
1195,1730355,40,烟酒纯鲜奶,43,酒,1,礼盒酒,5,礼盒装滋补酒,大茂,大茂幼笋袋装140克
1196,1730364,40,烟酒纯鲜奶,42,酒,2,礼盒酒,5,礼盒装滋补酒,爱之味,爱之味蕃茄沙司霸王瓶360克
1197,1730392,40,烟酒纯鲜奶,43,烟,1,香烟,4,省外烟,爱之味,爱之味鲜味脆瓜370克
1198,1730393,40,烟酒纯鲜奶,43,烟,1,香烟,4,省外烟,爱之味,爱之味青脆菜心370克
1199,1730488,40,烟酒纯鲜奶,42,烟,2,香烟,1,进口烟,老干妈,老干妈风味鸡油辣椒280克
1200,1730533,40,烟酒纯鲜奶,43,烟,3,香烟,3,杭产烟,鸿兴源,鸿兴源炖（煲）排骨料36克
1201,1730541,40,烟酒纯鲜奶,43,烟,1,香烟,3,杭产烟,吉香居,吉香居爽口开味菜180克
1202,1740019,40,烟酒纯鲜奶,42,烟,1,香烟,3,杭产烟,厨邦,厨邦美味鲜特级酿造酱油360ml
1203,1740081,40,烟酒纯鲜奶,42,酒,1,礼盒酒,6,礼盒装进口酒,金山,金山恒顺御宴醋580ml
1204,1740082,40,烟酒纯鲜奶,42,酒,1,礼盒酒,6,礼盒装进口酒,恒顺,恒顺镇江白醋500ml
1205,1740121,40,烟酒纯鲜奶,42,酒,3,礼盒酒,2,礼盒装普通白酒,佛手,佛手味精80度250克
1206,1740129,40,烟酒纯鲜奶,42,酒,3,礼盒酒,2,礼盒装普通白酒,佛手,佛手味精80度500克
1207,1740132,40,烟酒纯鲜奶,42,烟,3,香烟,4,省外烟,太太乐,太太乐加鲜味精500克
1208,1740141,40,烟酒纯鲜奶,42,烟,3,香烟,3,杭产烟,佛手,佛手味精99度400克
1209,1740142,40,烟酒纯鲜奶,42,烟,3,香烟,3,杭产烟,佛手,佛手味精99度200克
1210,1740147,40,烟酒纯鲜奶,42,烟,3,香烟,3,杭产烟,皇品,皇品99度无盐味精1kg
1211,1740148,40,烟酒纯鲜奶,42,酒,3,礼盒酒,5,礼盒装滋补酒,太太乐,太太乐鸡精250克
1212,1740172,40,烟酒纯鲜奶,42,烟,4,香烟,1,进口烟,味好美,味好美香酥炸鸡配料袋装45克
1213,1740180,40,烟酒纯鲜奶,42,烟,4,香烟,3,杭产烟,味好美,味好美花椒粉瓶装24克
1214,1740181,40,烟酒纯鲜奶,42,烟,4,香烟,3,杭产烟,味好美,味好美白胡椒粉瓶装30克
1215,1740182,40,烟酒纯鲜奶,42,烟,4,香烟,3,杭产烟,味好美,味好美黑胡椒粉瓶装30克
1216,1740185,40,烟酒纯鲜奶,42,烟,4,香烟,3,杭产烟,味好美,味好美五香粉瓶装28克
1217,1740186,40,烟酒纯鲜奶,42,烟,4,香烟,3,杭产烟,味好美,味好美咖喱粉瓶装30克
1218,1740187,40,烟酒纯鲜奶,42,烟,4,香烟,3,杭产烟,味好美,味好美椒盐瓶装52克
1219,1740194,40,烟酒纯鲜奶,42,烟,4,香烟,1,进口烟,味好美,味好美脆皮香酥炸鸡配料45克
1220,1740195,40,烟酒纯鲜奶,42,烟,4,香烟,1,进口烟,味好美,味好美脆皮香辣炸鸡配料45克
1221,1740229,40,烟酒纯鲜奶,42,烟,3,香烟,3,杭产烟,太太乐,太太乐99度晶体味精1kg
1222,1740237,40,烟酒纯鲜奶,42,酒,1,礼盒酒,6,礼盒装进口酒,淘大,淘大醇香米醋500ml
1223,1740257,40,烟酒纯鲜奶,42,烟,2,香烟,4,省外烟,老干妈,老干妈精制牛肉末豆豉油辣椒210克
1224,1740268,40,烟酒纯鲜奶,42,酒,4,礼盒酒,2,礼盒装普通白酒,味好美,味好美椒盐粉20克袋装
1225,1740269,40,烟酒纯鲜奶,42,酒,4,礼盒酒,2,礼盒装普通白酒,味好美,味好美白胡椒粉10克袋装
1226,1740274,40,烟酒纯鲜奶,42,烟,2,香烟,1,进口烟,老干妈,老干妈油辣椒275克
1227,1740287,40,烟酒纯鲜奶,42,酒,3,礼盒酒,5,礼盒装滋补酒,太太乐,太太乐鸡精100克
1228,1740317,40,烟酒纯鲜奶,42,烟,2,香烟,4,省外烟,老干妈,老干妈肉丝豆豉油辣椒280克
1229,1740347,40,烟酒纯鲜奶,42,饮料,2,果汁饮料,13,柠檬饮料,咸亨,咸亨南乳汁500ml
1230,1740348,40,烟酒纯鲜奶,42,饮料,2,果汁饮料,14,其他果汁饮料,咸亨,咸亨香糟卤500ml
1231,1740366,40,烟酒纯鲜奶,42,酒,4,礼盒酒,2,礼盒装普通白酒,鸿兴源,鸿兴源炒菜香45克
1232,1740368,40,烟酒纯鲜奶,42,酒,4,礼盒酒,2,礼盒装普通白酒,鸿兴源,鸿兴源胡椒粉30克
1233,1740370,40,烟酒纯鲜奶,42,酒,4,礼盒酒,2,礼盒装普通白酒,鸿兴源,鸿兴源五香粉28克
1234,1750005,40,烟酒纯鲜奶,45,烟,4,香烟,3,杭产烟,银鹭,银鹭桂圆八宝粥360g
1235,1750007,40,烟酒纯鲜奶,45,烟,4,香烟,3,杭产烟,娃哈哈,娃哈哈桂圆莲子营养八宝粥360克
1236,1750051,20,烟酒纯鲜奶,22,烟,6,香烟,3,杭产烟,贝因美,贝因美鱼肉蔬菜营养米粉225克
1237,1750053,20,烟酒纯鲜奶,22,烟,6,香烟,3,杭产烟,贝因美,贝因美鱼肉高蛋白营养米粉225克
1238,1750060,20,烟酒纯鲜奶,22,烟,6,香烟,3,杭产烟,亨氏,亨氏鱼肉蔬菜营养米粉225克
1239,1750070,20,烟酒纯鲜奶,22,烟,6,香烟,3,杭产烟,贝因美,贝因美AD营养米粉225克
1240,1750145,40,烟酒纯鲜奶,45,酒,3,礼盒酒,7,礼盒果酒,日清,日清飞碟虾仁炒碗面116克
1241,1750158,40,烟酒纯鲜奶,45,酒,3,葡萄酒、果酒、香槟酒,9,国产白兰地,日清,日清飞碟鱼香肉丝炒碗面124克
1242,1750169,40,烟酒纯鲜奶,45,酒,3,葡萄酒、果酒、香槟酒,8,香槟酒,日清,日清飞碟四川火锅炒碗面118克
1243,1750197,40,保健,45,保健品,3,其他保健用品,10,其他,日清,日清开杯乐海鲜面85克
1244,1750198,40,保健,45,保健品,3,其他保健用品,10,其他,日清,日清开杯乐五香牛肉面83克
1245,1750234,40,保健,45,保健品,3,其他保健用品,10,其他,日清,日清开杯乐意大利牛肉面86克
1246,1750256,40,烟酒纯鲜奶,45,烟,3,香烟,1,进口烟,康师傅,康师傅红烧牛肉袋面106克
1247,1750257,40,烟酒纯鲜奶,45,酒,3,礼盒酒,6,礼盒装进口酒,康师傅,康师傅红烧牛肉碗面86克
1248,1750262,40,烟酒纯鲜奶,45,酒,3,礼盒酒,2,礼盒装普通白酒,康师傅,康师傅鲜虾鱼板袋面96克
1249,1750263,40,烟酒纯鲜奶,45,酒,3,礼盒酒,7,礼盒果酒,康师傅,康师傅鲜虾鱼板碗面81克
1250,1750304,20,烟酒纯鲜奶,22,烟,6,香烟,3,杭产烟,亨氏,亨氏胡萝卜米粉225克
1251,1750307,20,烟酒纯鲜奶,22,烟,6,香烟,4,省外烟,贝因美,贝因美速食营养奶糕300克
1252,1750325,20,烟酒纯鲜奶,22,烟,6,香烟,3,杭产烟,亨氏,亨氏鸡肉蔬菜营养米粉225克
1253,1750326,20,烟酒纯鲜奶,22,烟,4,香烟,4,省外烟,天堂牌,天堂牌速溶西湖藕粉420克
1254,1750333,40,烟酒纯鲜奶,45,烟,3,香烟,4,省外烟,康师傅,康师傅香菇炖鸡袋面98克
1255,1750340,40,烟酒纯鲜奶,45,酒,3,礼盒酒,6,礼盒装进口酒,康师傅,康师傅红烧牛肉面桶装105克
1256,1750364,40,烟酒纯鲜奶,45,烟,4,香烟,1,进口烟,皇品,皇品宫廷泡饭73克
1257,1750365,40,烟酒纯鲜奶,45,烟,4,香烟,1,进口烟,皇品,皇品四鲜泡饭73克
1258,1750366,40,烟酒纯鲜奶,45,烟,3,香烟,1,进口烟,康师傅,康师傅大食袋红烧牛肉面124克
1259,1750367,40,烟酒纯鲜奶,45,烟,3,香烟,3,杭产烟,康师傅,康师傅香辣牛肉袋面127克
1260,1750389,40,烟酒纯鲜奶,45,酒,3,礼盒酒,7,礼盒果酒,康师傅,康师傅鲜虾鱼板面桶装100克
1261,1750393,40,烟酒纯鲜奶,45,烟,3,香烟,1,进口烟,康师傅,康师傅红烧牛肉面106克*5包
1262,1750394,40,烟酒纯鲜奶,45,烟,3,香烟,1,进口烟,康师傅,康师傅红烧牛肉面大食袋124克*5包
1263,1750396,40,烟酒纯鲜奶,45,烟,3,香烟,3,杭产烟,康师傅,康师傅面霸煮面香辣牛肉121克*5包
1264,1750401,40,烟酒纯鲜奶,45,酒,3,礼盒酒,2,礼盒装普通白酒,康师傅,康师傅大食袋鲜虾鱼板面119克
1265,1750402,40,烟酒纯鲜奶,45,酒,3,礼盒酒,2,礼盒装普通白酒,康师傅,康师傅面霸煮面翡翠鲜虾115克*5包
1266,1750404,40,保健,45,保健品,3,其他保健用品,10,其他,日清,日清香香牛肉面点心杯50克
1267,1750405,40,保健,45,保健品,3,其他保健用品,10,其他,日清,日清鲜鲜虾仁面点心杯52克
1268,1750410,40,烟酒纯鲜奶,45,烟,4,香烟,4,省外烟,娃哈哈,娃哈哈木糖醇营养八宝粥360克
1269,1750429,20,烟酒纯鲜奶,22,酒,6,礼盒酒,6,礼盒装进口酒,亨氏,亨氏香蕉苹果113克
1270,1750430,20,烟酒纯鲜奶,22,酒,6,礼盒酒,6,礼盒装进口酒,亨氏,亨氏香甜胡萝卜113克
1271,1750431,20,烟酒纯鲜奶,22,酒,6,礼盒酒,6,礼盒装进口酒,亨氏,亨氏香甜南瓜113克
1272,1750432,20,烟酒纯鲜奶,22,酒,6,礼盒酒,6,礼盒装进口酒,亨氏,亨氏混合蔬菜113克
1273,1750433,20,烟酒纯鲜奶,22,酒,6,礼盒酒,6,礼盒装进口酒,亨氏,亨氏苹果汁118ml
1274,1750459,40,烟酒纯鲜奶,45,酒,3,礼盒酒,2,礼盒装普通白酒,康师傅,康师傅鲜虾鱼板面96克*5包
1275,1750492,40,保健,45,保健品,3,其他保健用品,10,其他,康师傅,康师傅红烧牛肉面随心杯55克
1276,1750493,40,保健,45,保健品,3,其他保健用品,10,其他,康师傅,康师傅香辣牛肉面随心杯57克
1277,1750526,40,保健,45,保健品,3,其他保健用品,10,其他,康师傅,康师傅鲜虾鱼板面随心杯52克
1278,1750552,40,烟酒纯鲜奶,45,烟,2,香烟,4,省外烟,五芳斋,五芳斋丰年五芳礼品粽2.4kg
1279,1750558,40,烟酒纯鲜奶,45,酒,3,葡萄酒、果酒、香槟酒,8,香槟酒,日清,日清八宝辣酱炒面大王109克
1280,1750559,40,烟酒纯鲜奶,45,酒,3,葡萄酒、果酒、香槟酒,9,国产白兰地,日清,日清葱油肉丝炒面大王103克
1281,1750560,40,烟酒纯鲜奶,45,酒,3,葡萄酒、果酒、香槟酒,9,国产白兰地,日清,日清糖醋排骨炒面大王108克
1282,1760139,30,烟酒纯鲜奶,33,烟,7,香烟,1,进口烟,老爸,老爸豆腐干(五香)100克
1283,1760140,30,烟酒纯鲜奶,33,烟,7,香烟,1,进口烟,老爸,老爸豆腐干(海鲜)100克
1284,1760141,30,烟酒纯鲜奶,33,烟,7,香烟,1,进口烟,老爸,老爸豆腐干(卤味)100克
1285,1770004,40,烟酒纯鲜奶,43,烟,4,香烟,3,杭产烟,双汇,双汇火腿肠40克
1286,1770010,40,烟酒纯鲜奶,43,烟,4,香烟,3,杭产烟,双汇,双汇王中王优级火腿肠130克
1287,1770117,40,烟酒纯鲜奶,43,烟,4,香烟,4,省外烟,双汇,双汇火腿肠50克*10支袋装
1288,1770118,40,烟酒纯鲜奶,43,烟,4,香烟,4,省外烟,双汇,双汇王中王优级火腿肠400g(10支装)
1289,1770119,40,烟酒纯鲜奶,43,烟,4,香烟,4,省外烟,双汇,双汇王中王优级火腿肠600g(10支装)
1290,1770121,40,烟酒纯鲜奶,43,烟,2,香烟,4,省外烟,梅林,梅林午餐肉198克
1291,1770122,40,烟酒纯鲜奶,43,烟,2,香烟,4,省外烟,梅林,梅林午餐肉340克
1292,1770131,59,烟酒纯鲜奶,59,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,三珍斋,三珍斋多油咸鸭蛋56g
1293,1770152,59,烟酒纯鲜奶,59,酒,7,礼盒酒,6,礼盒装进口酒,田歌,田歌无铅松花皮蛋268g（4个）
1294,1770153,59,烟酒纯鲜奶,59,酒,7,礼盒酒,6,礼盒装进口酒,田歌,田歌无铅松花皮蛋400g（6个）
1295,1770167,59,烟酒纯鲜奶,59,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,海岛野生,海岛野生熟咸蛋56g
1296,1770177,40,烟酒纯鲜奶,43,酒,4,礼盒酒,2,礼盒装普通白酒,三珍斋,三珍斋牛肉200克
1297,1770179,40,烟酒纯鲜奶,43,酒,4,葡萄酒、果酒、香槟酒,9,国产白兰地,三珍斋,三珍斋酱鸭400克
1298,1780111,40,烟酒纯鲜奶,43,酒,1,礼盒酒,5,礼盒装滋补酒,国圣,国圣海带148克
1299,1780142,59,烟酒纯鲜奶,59,烟,8,香烟,3,杭产烟,可扬,可扬精选虾皮150g
1300,1780143,59,烟酒纯鲜奶,59,烟,8,香烟,3,杭产烟,可扬,可扬精选海蜒200g
1301,1780144,59,烟酒纯鲜奶,59,烟,8,香烟,3,杭产烟,可扬,可扬龙头烤200g
1302,1910001,50,烟酒纯鲜奶,50,烟,1,香烟,1,进口烟,光明,光明纯鲜牛奶500ml
1303,1910002,50,烟酒纯鲜奶,50,烟,1,香烟,1,进口烟,光明,光明纯鲜牛奶200ml
1304,1910011,50,烟酒纯鲜奶,50,酒,1,礼盒酒,2,礼盒装普通白酒,光明,光明风味酸牛奶原味190g
1305,1910012,50,烟酒纯鲜奶,50,酒,1,礼盒酒,2,礼盒装普通白酒,光明,光明风味酸牛奶原味490g
1306,1910040,50,烟酒纯鲜奶,50,酒,1,礼盒酒,2,礼盒装普通白酒,光明,光明风味酸牛奶原味980g
1307,1940019,40,烟酒纯鲜奶,45,烟,2,香烟,4,省外烟,五芳斋,五芳斋真空鲜肉粽6只装600克
1308,1940021,40,烟酒纯鲜奶,45,烟,2,香烟,4,省外烟,五芳斋,五芳斋肉粽5只装200克
1309,1940043,40,烟酒纯鲜奶,45,烟,2,香烟,4,省外烟,五芳斋,五芳斋情系五芳礼品粽1.4千克
1310,1940055,40,烟酒纯鲜奶,45,烟,2,香烟,4,省外烟,三珍斋,三珍斋肉粽160克*2(真空装)
1311,1940242,40,烟酒纯鲜奶,45,烟,2,香烟,4,省外烟,三珍斋,三珍斋龍芯粽礼粽1.28kg
1312,1940267,50,饼干,50,糖果巧克力,1,巧克力,12,其他巧克力,双汇,双汇盐水方腿250g
1313,1940343,50,饼干,50,糖果巧克力,1,巧克力,12,其他巧克力,双汇,双汇午餐火腿500g
1314,1950080,50,保健,50,保健品,0,其他保健用品,10,其他,五丰,五丰上口爱巧克力/香草雪糕70g*6
1315,1950148,50,保健,50,保健品,0,其他保健用品,10,其他,五丰,五丰沙滩大脚板雪糕65g*8
1316,1960036,50,烟酒纯鲜奶,50,烟,0,香烟,1,进口烟,五丰,五丰宁波芝麻汤圆200g
1317,1960074,50,烟酒纯鲜奶,50,酒,0,礼盒酒,2,礼盒装普通白酒,五丰,五丰猪肉迷迷饺250g
1318,1960079,50,烟酒纯鲜奶,50,烟,0,香烟,4,省外烟,五丰,五丰刀切馒头450g
1319,1960099,50,烟酒纯鲜奶,50,烟,0,香烟,4,省外烟,五丰,五丰豆沙包510g
1320,1960101,50,烟酒纯鲜奶,50,烟,0,香烟,4,省外烟,五丰,五丰麻蓉包510g
1321,1960102,50,烟酒纯鲜奶,50,烟,0,香烟,4,省外烟,五丰,五丰花卷420g
1322,1960193,50,烟酒纯鲜奶,50,烟,0,香烟,1,进口烟,五丰,五丰糯滋滋麻芯小汤团400g
1323,1960228,50,烟酒纯鲜奶,50,酒,0,礼盒酒,7,礼盒果酒,祐康,祐康南瓜饼360g
1324,1960231,50,烟酒纯鲜奶,50,烟,0,香烟,4,省外烟,祐康,祐康玉米刀切450g
1325,1960251,50,烟酒纯鲜奶,50,烟,0,香烟,4,省外烟,五丰,五丰奶黄包510g
1326,1960252,50,烟酒纯鲜奶,50,烟,0,香烟,4,省外烟,祐康,祐康牛奶刀切450g
1327,1960253,50,烟酒纯鲜奶,50,烟,0,香烟,1,进口烟,祐康,祐康宁波小汤圆(芝麻）400g
1328,1960258,50,烟酒纯鲜奶,50,烟,0,香烟,1,进口烟,五丰,五丰桂花圆子260g
1329,2110097,20,烟酒纯鲜奶,21,烟,1,香烟,1,进口烟,康富来,康富来洋参含片600mg/片*12片/盒*10盒
1330,2110098,20,烟酒纯鲜奶,21,烟,1,香烟,1,进口烟,康富来,康富来洋参胶囊400mg*12粒*8盒
1331,2110113,20,烟酒纯鲜奶,21,烟,1,香烟,1,进口烟,金日,金日西洋参含片10盒*12片*0.6g
1332,2110115,20,烟酒纯鲜奶,21,酒,1,礼盒酒,5,礼盒装滋补酒,康富来,康富来洋参口服液100ml*5瓶
1333,2110119,20,烟酒纯鲜奶,21,烟,1,香烟,1,进口烟,康富来,康富来灵芝洋参胶囊500mg*72粒*3盒
1334,2120052,20,烟酒纯鲜奶,21,酒,5,礼盒酒,6,礼盒装进口酒,黄金搭档,黄金搭档中老年维生素片1000mg*40片
1335,2120058,20,烟酒纯鲜奶,21,酒,2,礼盒酒,6,礼盒装进口酒,养生堂,养生堂成长快乐果味型咀嚼片120g
1336,2120059,20,烟酒纯鲜奶,21,酒,2,礼盒酒,6,礼盒装进口酒,养生堂,养生堂成长快乐含钙型咀嚼片120g
1337,2120065,20,烟酒纯鲜奶,21,烟,2,香烟,4,省外烟,贝贝,贝贝血宝儿童营养液12*10ml
1338,2120067,20,烟酒纯鲜奶,21,酒,2,礼盒酒,6,礼盒装进口酒,贝贝,贝贝智多星儿童营养液12*10ml
1339,2120069,20,烟酒纯鲜奶,21,酒,2,礼盒酒,5,礼盒装滋补酒,贝贝,贝贝开胃宝营养液10*10ml
1340,2130027,20,烟酒纯鲜奶,21,烟,3,香烟,3,杭产烟,青春宝,青春宝美容胶囊简装0.45克*30粒*2瓶
1341,2130028,20,烟酒纯鲜奶,21,烟,3,香烟,1,进口烟,青春宝,青春宝美容胶囊礼盒0.45克*30粒*5瓶
1342,2130063,20,烟酒纯鲜奶,21,烟,3,香烟,3,杭产烟,女人缘,女人缘美颜口服液120ml*4支装
1343,2130102,20,烟酒纯鲜奶,21,酒,3,葡萄酒、果酒、香槟酒,9,国产白兰地,黄金搭档,黄金搭档女士维生素片1000mg*40片
1344,2130112,20,烟酒纯鲜奶,21,烟,3,香烟,1,进口烟,太太,太太美容口服液10ml*23支
1345,2130113,20,烟酒纯鲜奶,21,烟,3,香烟,1,进口烟,太太,太太美容口服液10ml*46支
1346,2130114,20,烟酒纯鲜奶,21,烟,3,香烟,1,进口烟,太太,太太静心口服液15ml*23支
1347,2130115,20,烟酒纯鲜奶,21,烟,3,香烟,1,进口烟,太太,太太静心口服液15ml*46支
1348,2130124,20,烟酒纯鲜奶,21,烟,3,香烟,1,进口烟,黄金搭档,黄金搭档女士型礼品装1克*100片
1349,2130127,20,烟酒纯鲜奶,21,烟,3,香烟,1,进口烟,万基,万基女人缘30ml/瓶*16支装
1350,2130133,20,烟酒纯鲜奶,21,烟,3,香烟,3,杭产烟,养生堂,养生堂天然维生素E软胶囊40g
1351,2130138,20,烟酒纯鲜奶,21,酒,3,葡萄酒、果酒、香槟酒,9,国产白兰地,东阿阿胶牌,东阿阿胶牌阿胶乌鸡口服液30支*20ml
1352,2130139,20,烟酒纯鲜奶,21,酒,3,礼盒酒,5,礼盒装滋补酒,天婷,天婷丙酮酸钙苹果酸片700mg*18片
1353,2130142,20,烟酒纯鲜奶,21,烟,3,香烟,3,杭产烟,葆真堂,葆真堂天然维生素E软胶囊40克
1354,2130144,20,烟酒纯鲜奶,21,烟,3,香烟,3,杭产烟,雷氏牌,雷氏牌珍珠粉0.3g*15支
1355,2130145,20,烟酒纯鲜奶,21,烟,3,香烟,3,杭产烟,雷氏牌,雷氏牌超细珍珠粉0.6g*10瓶
1356,2130164,20,烟酒纯鲜奶,21,酒,3,葡萄酒、果酒、香槟酒,9,国产白兰地,阿辉牌,阿辉牌阿胶片240g
1357,2130165,20,烟酒纯鲜奶,21,酒,3,葡萄酒、果酒、香槟酒,9,国产白兰地,雷允上,雷允上阿胶糕300g
1358,2130166,20,烟酒纯鲜奶,21,酒,3,葡萄酒、果酒、香槟酒,9,国产白兰地,雷允上,雷允上阿胶固元糕450g
1359,2130167,20,烟酒纯鲜奶,21,酒,3,葡萄酒、果酒、香槟酒,9,国产白兰地,雷允上,雷允上阿胶固元糕150g
1360,2140004,20,烟酒纯鲜奶,21,烟,4,香烟,1,进口烟,元邦,元邦胶囊0.2克*12粒*8板
1361,2140008,20,烟酒纯鲜奶,21,烟,4,香烟,3,杭产烟,元邦,元邦胶囊家庭装0.2g*120粒
1362,2140018,20,烟酒纯鲜奶,21,烟,4,香烟,3,杭产烟,元邦,元邦康乐大宝胶囊5板*12粒*0.2g
1363,2140020,20,烟酒纯鲜奶,21,烟,4,香烟,1,进口烟,元邦,元邦康乐大宝胶囊礼盒10板*12粒*0.2g
1364,2150020,20,烟酒纯鲜奶,21,烟,5,香烟,4,省外烟,青春宝,青春宝永真片0.3克*80片*5瓶
1365,2150023,20,烟酒纯鲜奶,21,烟,5,香烟,1,进口烟,青春宝,青春宝永真片礼盒0.3克*80片*5瓶
1366,2150042,20,烟酒纯鲜奶,21,酒,5,礼盒酒,2,礼盒装普通白酒,雪源康,雪源康口服液250ml*2
1367,2150050,20,烟酒纯鲜奶,21,烟,5,香烟,1,进口烟,黄金搭档,黄金搭档中老年型礼品装1000mg*100
1368,2150052,20,烟酒纯鲜奶,21,烟,5,香烟,1,进口烟,万基,万基牦牛骨髓金壮骨粉礼盒30克*20袋
1369,2150059,20,烟酒纯鲜奶,21,酒,5,礼盒酒,6,礼盒装进口酒,哈药六,哈药六新盖中盖牌乳酸钙口服液10ml*90支
1370,2160080,20,保健,21,保健品,6,其他保健用品,10,其他,三金,三金西瓜霜喉口宝片薄荷味1*8*1.8克
1371,2160088,20,烟酒纯鲜奶,23,酒,5,礼盒酒,2,礼盒装普通白酒,立钻,立钻铁皮枫斗颗粒25g*4瓶礼盒
