用户ID,客户分类,区域,是否省会,7月销量,8月销量,9月销量,10月销量,11月销量
54368,A类,一线城市,否,7,5,9,4,6
55655,A类,二线城市,否,2,1,,0,1
941,A类,二线城市,否,15,19,22,21,16
1303,A类,二线城市,否,20,14,19,10,5
13889,A类,二线城市,否,6,12,3,13,12
14008,A类,二线城市,否,,2,3,1,1
15460,A类,三线城市,否,4,,4,3,3
32890,A类,一线城市,否,12,24,21,30,17
46369,A类,一线城市,否,25,20,20,24,22
46783,A类,二线城市,否,4,3,11,16,17
60237,A类,三线城市,否,23,3,1,8,9
27173,A类,二线城市,否,15,19,25,26,43
41704,A类,二线城市,否,9,11,6,14,11
45780,A类,二线城市,否,8,10,9,7,5
46282,A类,二线城市,否,17,18,15,18,17
53995,A类,二线城市,否,4,4,1,6,6
54117,A类,二线城市,否,,2,2,1,1
55276,A类,二线城市,否,6,5,4,6,5
55523,A类,二线城市,否,16,5,17,19,1
57193,A类,二线城市,否,8,5,4,2,5
1132,A类,二线城市,否,10,6,14,12,13
36729,A类,一线城市,否,9,3,11,14,7
50713,A类,一线城市,否,16,14,21,10,20
3894,A类,一线城市,否,8,3,10,8,6
14073,A类,三线城市,否,1,4,,3,7
20674,A类,一线城市,否,9,9,8,5,6
35283,A类,一线城市,否,4,3,4,4,10
38900,A类,二线城市,否,21,16,20,12,6
50423,A类,二线城市,否,11,6,4,12,19
59933,A类,三线城市,否,4,,2,7,0
1106,A类,二线城市,否,12,16,9,15,11
7414,A类,二线城市,否,,8,2,0,1
38599,A类,一线城市,否,11,9,12,12,11
50084,A类,二线城市,否,6,3,8,10,11
53874,A类,二线城市,否,8,10,3,13,7
59008,A类,二线城市,否,9,9,9,4,7
468,A类,二线城市,否,5,2,5,4,2
3374,A类,二线城市,否,7,4,11,19,9
5603,A类,一线城市,否,12,10,9,8,12
5690,A类,一线城市,否,13,17,16,9,17
12306,A类,二线城市,否,9,15,11,11,11
19733,A类,二线城市,否,1,,,0,0
30121,A类,二线城市,否,15,12,19,13,14
41783,A类,一线城市,否,5,6,7,0,0
60784,A类,二线城市,否,1,11,9,16,10
390,A类,二线城市,否,10,3,9,6,5
8657,A类,二线城市,否,6,6,7,13,8
14444,A类,二线城市,否,,,3,5,9
23954,A类,二线城市,否,8,4,0,6,10
42859,A类,二线城市,否,11,14,15,14,7
43397,A类,二线城市,否,16,8,12,8,6
43912,A类,二线城市,否,26,15,15,26,25
57588,A类,二线城市,否,4,10,4,4,1
5296,A类,二线城市,否,14,8,7,12,14
8221,A类,一线城市,否,24,25,29,22,14
11375,A类,一线城市,否,4,1,5,3,1
18167,A类,二线城市,否,4,7,7,7,9
29144,A类,三线城市,否,4,,2,0,0
34084,A类,二线城市,否,9,9,5,9,12
40527,A类,一线城市,否,10,12,16,9,19
45046,A类,一线城市,否,14,4,13,7,18
57441,A类,三线城市,否,2,,5,2,7
59973,A类,二线城市,否,6,12,11,18,14
3315,A类,一线城市,否,7,8,12,11,16
27619,A类,三线城市,否,1,,1,0,0
7722,A类,二线城市,否,17,19,8,6,10
9896,A类,二线城市,否,11,4,7,7,7
14358,A类,二线城市,否,13,8,10,11,5
28199,A类,二线城市,否,7,8,4,6,5
31717,A类,二线城市,否,4,12,6,12,12
55504,A类,三线城市,否,,1,1,0,0
19358,A类,三线城市,否,3,2,8,4,5
58523,A类,二线城市,否,6,12,10,11,6
60869,A类,三线城市,否,2,7,9,2,18
7007,A类,二线城市,否,12,4,8,5,5
12382,A类,二线城市,否,13,7,6,3,8
32068,A类,二线城市,否,19,7,19,28,21
51872,A类,二线城市,否,32,11,12,14,9
55457,A类,二线城市,否,16,12,10,19,7
10830,A类,二线城市,否,9,11,5,9,9
16190,A类,二线城市,否,7,10,19,11,13
17748,A类,二线城市,否,21,14,26,13,16
22918,A类,二线城市,否,5,2,3,3,12
34180,A类,二线城市,否,8,5,14,10,1
58390,A类,三线城市,否,5,5,1,2,0
291,A类,二线城市,否,11,12,14,11,14
3051,A类,二线城市,否,18,12,27,24,20
29151,A类,一线城市,否,9,6,7,11,15
32623,A类,三线城市,否,,7,19,9,1
44134,A类,二线城市,否,2,1,0,4,1
45660,A类,二线城市,否,6,6,8,6,3
58598,A类,一线城市,否,2,5,,1,1
4679,A类,二线城市,否,4,14,11,2,2
11541,A类,二线城市,否,1,6,4,4,1
25518,A类,三线城市,否,3,6,6,2,13
31433,A类,二线城市,否,9,5,7,10,10
37206,A类,二线城市,否,12,7,11,8,6
39661,A类,二线城市,否,10,2,6,8,9
49701,A类,二线城市,否,7,12,15,11,15
56585,A类,二线城市,否,20,12,10,9,7
10033,A类,二线城市,否,11,12,12,5,20
22961,A类,三线城市,否,1,3,3,10,8
25263,A类,三线城市,否,2,1,2,0,1
12775,A类,二线城市,否,18,14,8,19,18
26336,A类,二线城市,否,7,12,10,4,12
42626,A类,二线城市,否,8,8,8,20,15
45223,A类,二线城市,否,6,3,2,6,9
6707,A类,二线城市,否,10,5,4,10,6
2795,A类,二线城市,否,8,12,19,8,4
18111,A类,二线城市,否,14,12,21,17,14
34796,A类,二线城市,否,3,3,,2,0
52253,A类,二线城市,否,3,2,2,1,4
52993,A类,一线城市,否,24,28,20,11,13
55185,A类,二线城市,否,,,1,4,2
56323,A类,二线城市,否,6,3,2,0,0
3019,A类,一线城市,否,12,9,10,8,7
3373,A类,二线城市,否,4,2,4,6,5
42770,A类,二线城市,否,6,,1,3,3
55168,A类,二线城市,否,9,3,0,1,3
56814,A类,三线城市,否,1,4,2,1,3
15253,A类,三线城市,否,9,2,11,1,4
19598,A类,二线城市,否,3,1,3,5,6
41794,A类,二线城市,否,5,,5,1,3
55207,A类,二线城市,否,11,16,16,14,17
2792,A类,一线城市,否,14,11,20,18,22
3679,A类,二线城市,否,12,6,14,15,10
4431,A类,二线城市,否,10,4,12,1,1
22624,A类,三线城市,否,11,9,3,0,1
44471,A类,二线城市,否,5,6,2,0,1
53112,A类,一线城市,否,5,4,1,5,4
56033,A类,三线城市,否,5,3,2,1,0
59460,A类,二线城市,否,13,14,2,3,14
42090,A类,二线城市,否,2,4,6,0,2
44711,A类,二线城市,否,5,6,5,4,6
46966,A类,二线城市,否,6,9,2,8,9
57714,A类,二线城市,否,,3,3,1,0
60283,A类,二线城市,否,11,7,4,11,7
1407,A类,二线城市,否,28,21,20,30,22
2205,A类,二线城市,否,6,10,14,8,7
4929,A类,二线城市,否,5,10,14,9,18
30071,A类,二线城市,否,4,5,1,1,2
47612,A类,二线城市,否,15,8,12,17,16
59848,A类,三线城市,否,2,5,20,10,3
9751,A类,二线城市,否,5,3,7,5,11
26676,A类,二线城市,否,10,12,13,9,15
30222,A类,二线城市,否,6,5,6,5,8
51703,A类,三线城市,否,22,9,10,0,2
51983,A类,二线城市,否,,,3,0,0
57705,A类,一线城市,否,5,3,4,4,7
3492,A类,一线城市,否,12,6,11,13,14
7331,A类,二线城市,否,,1,,8,10
11145,A类,二线城市,否,13,21,27,13,18
24400,A类,三线城市,否,6,1,4,1,0
39569,A类,一线城市,否,7,7,5,6,11
58741,A类,二线城市,否,,22,28,3,0
479,A类,二线城市,否,12,12,1,20,22
2542,A类,二线城市,否,16,19,34,19,59
5456,A类,二线城市,否,3,13,4,5,5
37989,A类,二线城市,否,,1,2,1,0
41019,A类,二线城市,否,3,5,6,6,0
49173,A类,三线城市,否,13,12,9,3,10
50784,A类,二线城市,否,1,8,21,28,14
54078,A类,二线城市,否,3,,,3,2
154,A类,二线城市,否,,4,7,3,5
14053,A类,二线城市,否,16,5,15,7,11
28413,A类,二线城市,否,10,10,11,9,7
56661,A类,二线城市,否,10,11,3,3,11
56677,A类,三线城市,否,11,14,9,7,15
9505,A类,二线城市,否,6,8,5,7,6
14820,A类,二线城市,否,5,9,7,13,3
33970,A类,三线城市,否,25,23,18,2,0
43330,A类,二线城市,否,15,9,10,3,14
4696,A类,二线城市,否,8,1,4,3,5
20952,A类,二线城市,否,6,6,5,5,1
30557,A类,三线城市,否,10,8,9,7,9
37050,A类,二线城市,否,14,4,10,6,12
47725,A类,二线城市,否,19,19,24,26,8
4380,A类,一线城市,否,1,2,2,1,2
35783,A类,二线城市,否,15,12,17,17,20
39495,A类,二线城市,否,20,9,16,7,18
4516,A类,二线城市,否,2,3,7,6,4
23813,A类,三线城市,否,4,12,2,8,4
32748,A类,三线城市,否,2,2,1,0,0
49289,A类,二线城市,否,11,3,9,11,11
51709,A类,二线城市,否,14,6,3,9,5
59694,A类,一线城市,否,32,15,21,22,20
59766,A类,二线城市,否,4,7,7,11,5
47711,A类,一线城市,否,20,6,24,15,15
51233,A类,二线城市,否,11,12,10,17,8
56972,A类,二线城市,否,3,,7,2,0
48825,A类,一线城市,否,9,5,16,6,12
55139,A类,二线城市,否,,,4,2,1
57145,A类,二线城市,否,8,10,8,10,10
57584,A类,一线城市,否,14,11,15,14,20
9892,A类,二线城市,否,,2,1,1,1
25627,A类,三线城市,否,9,5,,0,2
36003,A类,二线城市,否,7,10,6,6,6
60933,A类,三线城市,否,,4,2,2,1
4291,A类,二线城市,否,5,5,,3,2
15661,A类,二线城市,否,5,2,6,3,3
19013,A类,二线城市,否,1,4,3,0,0
53521,A类,二线城市,否,5,14,5,6,3
56438,A类,二线城市,否,22,21,9,11,5
17045,A类,二线城市,否,8,2,6,6,4
19666,A类,三线城市,否,2,8,6,1,0
40668,A类,二线城市,否,7,9,13,10,5
49295,A类,二线城市,否,2,3,16,2,4
56419,A类,二线城市,否,,3,4,6,11
48827,A类,一线城市,否,,,,0,3
25681,A类,三线城市,否,4,2,,0,0
55551,A类,二线城市,否,4,5,9,7,15
58326,A类,二线城市,否,8,13,22,15,15
4159,A类,二线城市,否,16,20,21,15,0
17109,A类,二线城市,否,1,5,5,5,8
20143,A类,二线城市,否,11,8,10,6,4
57294,A类,二线城市,否,31,31,24,21,17
597,A类,二线城市,否,18,14,15,12,12
11507,A类,二线城市,否,29,44,24,20,10
53392,A类,二线城市,否,6,5,,0,0
18018,A类,二线城市,否,32,26,27,19,25
57635,A类,二线城市,否,4,2,5,9,4
16706,A类,三线城市,否,3,6,7,3,4
38094,A类,二线城市,否,21,24,31,21,28
48342,A类,二线城市,否,9,3,,1,2
26992,A类,二线城市,否,13,13,7,16,11
44897,A类,一线城市,否,3,,3,4,0
17831,A类,三线城市,否,18,11,13,3,6
40838,A类,二线城市,否,7,5,7,11,9
55883,A类,一线城市,否,13,16,16,13,17
57567,A类,二线城市,否,17,2,6,8,6
286,A类,二线城市,否,24,21,23,22,21
466,A类,二线城市,否,6,12,12,7,7
10908,A类,二线城市,否,21,16,18,19,32
11537,A类,二线城市,否,2,9,8,0,5
18896,A类,二线城市,否,3,10,17,15,10
34196,A类,二线城市,否,22,11,7,3,6
51367,A类,三线城市,否,13,8,,0,12
58505,A类,二线城市,否,19,29,25,11,25
1687,A类,二线城市,否,14,10,9,10,9
2828,A类,二线城市,否,4,1,3,5,5
5517,A类,二线城市,否,11,13,16,17,17
16735,A类,二线城市,否,5,8,5,0,0
31357,A类,二线城市,否,4,5,6,5,4
47991,A类,二线城市,否,7,3,4,3,2
48010,A类,二线城市,否,4,3,6,11,7
54445,A类,一线城市,否,8,7,6,14,9
57123,A类,三线城市,否,,,2,1,1
1536,A类,二线城市,否,26,14,14,25,17
6425,A类,一线城市,否,19,15,21,11,22
24871,A类,二线城市,否,4,8,15,9,5
25593,A类,一线城市,否,6,4,8,8,1
35929,A类,二线城市,否,4,5,7,8,10
48953,A类,二线城市,否,6,7,6,8,7
2621,A类,二线城市,否,15,11,12,14,10
24205,A类,三线城市,否,1,2,8,0,0
30404,A类,二线城市,否,14,6,11,8,13
40274,A类,二线城市,否,5,4,10,15,12
13290,A类,一线城市,否,12,12,10,11,9
54082,A类,三线城市,否,2,13,2,4,2
39162,A类,二线城市,否,10,11,11,16,9
49084,A类,三线城市,否,4,8,10,4,12
60511,A类,二线城市,否,1,3,16,0,7
12434,A类,三线城市,否,6,3,8,10,4
36645,A类,二线城市,否,5,15,11,9,14
7558,A类,二线城市,否,7,5,1,6,3
23826,A类,二线城市,否,9,6,12,3,5
27369,A类,三线城市,否,5,10,10,8,4
49339,A类,二线城市,否,11,6,11,9,4
54550,A类,二线城市,否,18,10,18,16,8
18821,A类,三线城市,否,8,4,,0,0
36628,A类,二线城市,否,7,7,1,4,0
1651,A类,二线城市,否,12,13,16,5,12
1748,A类,一线城市,否,16,16,42,32,40
8527,A类,二线城市,否,2,6,3,3,5
15823,A类,二线城市,否,8,3,5,3,7
16781,A类,二线城市,否,2,8,7,5,5
21523,A类,二线城市,否,4,5,9,1,9
21775,A类,三线城市,否,23,24,25,3,4
42251,A类,二线城市,否,1,5,6,1,1
2653,A类,三线城市,否,30,14,17,11,6
6323,A类,一线城市,否,19,9,4,12,16
20459,A类,三线城市,否,4,5,1,5,2
26369,A类,三线城市,否,4,3,1,0,1
37295,A类,二线城市,否,8,4,8,3,8
1267,A类,二线城市,否,2,4,4,2,1
2839,A类,二线城市,否,17,15,7,13,14
3294,A类,一线城市,否,10,10,5,2,7
4093,A类,二线城市,否,12,18,9,15,12
11602,A类,二线城市,否,9,15,2,21,5
19651,A类,二线城市,否,13,10,9,10,8
40440,A类,二线城市,否,5,8,8,2,7
51762,A类,二线城市,否,9,5,3,5,5
59771,A类,二线城市,否,19,4,12,5,6
41529,A类,二线城市,否,8,3,3,3,2
53715,A类,二线城市,否,1,,4,0,0
55649,A类,二线城市,否,13,5,10,9,8
55756,A类,二线城市,否,9,5,4,8,6
57534,A类,二线城市,否,11,9,7,10,6
445,A类,一线城市,否,15,19,9,14,9
2134,A类,二线城市,否,43,12,10,11,12
13015,A类,二线城市,否,10,7,10,7,4
14051,A类,三线城市,否,14,9,8,9,8
18878,A类,二线城市,否,9,8,12,11,9
20161,A类,三线城市,否,6,14,10,2,7
33689,A类,三线城市,否,12,2,9,3,12
43390,A类,三线城市,否,,,1,12,4
47031,A类,二线城市,否,15,14,12,17,17
53681,A类,二线城市,否,,4,5,1,1
54429,A类,一线城市,否,2,5,,2,4
16724,A类,三线城市,否,10,10,8,15,11
50699,A类,二线城市,否,29,26,22,20,33
51228,A类,二线城市,否,8,16,9,10,7
19423,A类,二线城市,否,5,3,5,0,0
41591,A类,二线城市,否,10,13,11,3,2
47814,A类,二线城市,否,2,5,7,10,9
60544,A类,二线城市,否,9,11,1,0,0
14893,A类,二线城市,否,13,9,14,12,2
26138,A类,二线城市,否,21,17,29,17,10
52956,A类,二线城市,否,6,2,13,4,7
853,A类,二线城市,否,64,36,40,35,45
21755,A类,二线城市,否,2,5,3,1,0
25899,A类,三线城市,否,9,1,4,5,4
43651,A类,二线城市,否,2,1,,3,4
49541,A类,二线城市,否,3,6,9,4,3
54617,A类,二线城市,否,1,3,4,0,4
58601,A类,一线城市,否,15,18,22,16,15
58658,A类,三线城市,否,2,3,2,0,0
4186,A类,二线城市,否,10,5,2,19,7
22682,A类,一线城市,否,17,9,8,7,12
43774,A类,二线城市,否,4,5,2,8,4
3145,A类,二线城市,否,2,5,4,6,7
5687,A类,一线城市,否,20,11,17,4,7
14883,A类,二线城市,否,9,6,2,6,5
31607,A类,二线城市,否,8,3,1,4,2
42843,A类,二线城市,否,3,21,27,27,13
53255,A类,二线城市,否,3,2,6,3,5
57383,A类,三线城市,否,29,39,9,10,8
3945,A类,二线城市,否,9,1,5,9,4
10342,A类,二线城市,否,1,14,16,15,9
27305,A类,三线城市,否,17,24,1,3,12
43429,A类,二线城市,否,12,8,14,5,11
55539,A类,二线城市,否,3,2,8,3,4
58775,A类,三线城市,否,1,18,17,0,1
10039,A类,二线城市,否,,,7,5,1
10761,A类,二线城市,否,16,15,14,12,23
14873,A类,二线城市,否,27,18,22,18,31
38422,A类,二线城市,否,12,6,9,9,10
42782,A类,二线城市,否,15,6,8,11,9
44983,A类,二线城市,否,34,38,19,34,28
51180,A类,一线城市,否,4,2,4,2,2
9545,A类,二线城市,否,27,15,14,9,19
38421,A类,二线城市,否,15,7,6,13,6
49593,A类,二线城市,否,15,11,11,10,9
355,A类,二线城市,否,,,5,1,4
2046,A类,二线城市,否,12,4,5,11,4
12504,A类,一线城市,否,7,11,15,1,10
55629,A类,二线城市,否,13,11,7,5,0
59989,A类,二线城市,否,4,10,8,10,9
3183,A类,一线城市,否,1,6,5,3,8
17495,A类,三线城市,否,4,4,1,1,0
29570,A类,三线城市,否,23,8,11,0,0
52109,A类,三线城市,否,4,9,8,2,0
1288,A类,二线城市,否,29,21,2,1,30
1322,A类,二线城市,否,4,6,6,12,10
13931,A类,二线城市,否,9,13,11,11,16
38174,A类,一线城市,否,3,7,4,5,8
50809,A类,二线城市,否,6,19,13,23,18
51203,A类,二线城市,否,1,,,1,1
55329,A类,二线城市,否,17,11,17,9,8
55773,A类,一线城市,否,14,18,22,20,11
56999,A类,三线城市,否,,,,0,4
11288,A类,二线城市,否,3,4,8,2,2
16425,A类,二线城市,否,5,1,7,2,4
38553,A类,二线城市,否,3,7,7,5,12
54571,A类,二线城市,否,6,7,5,4,9
59443,A类,二线城市,否,239,23,6,32,15
3094,A类,二线城市,否,14,12,23,16,10
5065,A类,二线城市,否,3,2,,6,2
53915,A类,二线城市,否,9,4,9,7,4
58987,A类,三线城市,否,,7,35,15,2
5806,A类,二线城市,否,4,9,7,8,9
6416,A类,二线城市,否,7,2,15,19,9
10325,A类,二线城市,否,35,27,27,32,27
12440,A类,二线城市,否,17,9,17,12,21
42447,A类,一线城市,否,6,5,7,5,5
47934,A类,二线城市,否,9,9,8,0,7
3351,A类,二线城市,否,18,10,17,25,22
7504,A类,二线城市,否,14,19,31,15,11
48640,A类,二线城市,否,8,1,7,7,11
53041,A类,二线城市,否,11,7,8,9,8
56685,A类,二线城市,否,15,9,6,13,10
4407,A类,二线城市,否,15,12,13,10,8
5056,A类,二线城市,否,14,3,,2,7
41535,A类,二线城市,否,18,7,18,6,7
45156,A类,一线城市,否,45,52,51,49,57
49446,A类,二线城市,否,13,18,13,11,10
61516,A类,二线城市,否,16,8,13,11,10
4577,A类,二线城市,否,4,6,1,13,6
8127,A类,二线城市,否,6,1,5,20,9
16813,A类,二线城市,否,7,4,3,5,7
23939,A类,二线城市,否,8,6,3,1,4
30472,A类,三线城市,否,7,5,2,14,1
44398,A类,一线城市,否,8,3,9,11,8
56141,A类,三线城市,否,5,3,7,8,7
41,A类,二线城市,否,6,1,9,15,8
1353,A类,二线城市,否,7,2,3,3,0
2724,A类,二线城市,否,11,8,8,12,8
4481,A类,一线城市,否,5,6,4,4,7
38152,A类,二线城市,否,10,14,7,8,9
51712,A类,一线城市,否,8,18,3,0,5
52189,A类,二线城市,否,7,6,9,0,8
57470,A类,二线城市,否,5,7,4,5,7
5433,A类,二线城市,否,11,11,7,11,13
11113,A类,二线城市,否,5,4,2,1,3
11568,A类,二线城市,否,4,2,5,3,2
43475,A类,三线城市,否,2,4,6,3,2
47276,A类,二线城市,否,14,9,17,4,6
51826,A类,二线城市,否,5,3,7,7,10
54290,A类,三线城市,否,6,2,1,1,3
60856,A类,二线城市,否,4,,3,0,0
13673,A类,二线城市,否,6,2,1,5,5
18314,A类,二线城市,否,12,4,10,6,3
24145,A类,二线城市,否,9,7,8,11,8
31167,A类,二线城市,否,6,13,5,0,6
7738,A类,二线城市,否,21,24,6,10,8
11385,A类,二线城市,否,7,6,10,6,6
23278,A类,二线城市,否,10,5,12,7,9
23544,A类,一线城市,否,5,3,1,0,0
35147,A类,一线城市,否,6,8,7,6,4
55996,A类,二线城市,否,,,2,0,2
59438,A类,二线城市,否,1,,,0,1
60862,A类,二线城市,否,12,23,29,25,12
7732,A类,二线城市,否,17,13,10,16,6
16604,A类,二线城市,否,5,6,16,12,7
47006,A类,二线城市,否,2,,7,7,5
53142,A类,二线城市,否,12,7,7,6,8
1889,A类,二线城市,否,6,6,7,7,4
29852,A类,二线城市,否,18,25,13,11,15
36212,A类,二线城市,否,10,10,8,11,13
49224,A类,三线城市,否,6,1,,1,0
56186,A类,二线城市,否,5,1,4,1,4
57198,A类,二线城市,否,10,8,3,9,4
5279,A类,二线城市,否,18,11,18,10,8
17142,A类,三线城市,否,3,2,2,1,0
43983,A类,三线城市,否,4,4,3,0,4
47404,A类,三线城市,否,12,8,9,0,10
50267,A类,二线城市,否,4,5,7,2,6
851,A类,二线城市,否,4,1,4,8,8
10062,A类,二线城市,否,2,3,3,6,6
17112,A类,二线城市,否,12,9,11,7,7
18870,A类,三线城市,否,4,3,5,2,6
20196,A类,二线城市,否,2,,4,1,3
44713,A类,二线城市,否,9,12,12,8,4
49537,A类,二线城市,否,4,4,2,0,2
59830,A类,二线城市,否,2,6,7,3,3
1848,A类,一线城市,否,8,10,13,14,9
3286,A类,一线城市,否,21,14,17,9,14
4618,A类,二线城市,否,4,3,7,4,10
5965,A类,二线城市,否,30,35,23,20,37
8897,A类,二线城市,否,6,3,2,4,9
25132,A类,二线城市,否,2,8,7,9,3
38288,A类,二线城市,否,17,11,25,14,12
46156,A类,一线城市,否,5,3,7,12,15
58599,A类,二线城市,否,4,11,11,12,10
16112,A类,二线城市,否,4,18,22,20,14
44273,A类,二线城市,否,4,,4,6,1
47165,A类,二线城市,否,,8,8,0,1
51134,A类,一线城市,否,5,5,5,9,10
54277,A类,三线城市,否,3,14,7,9,13
56188,A类,三线城市,否,2,3,6,7,7
487,A类,二线城市,否,14,8,4,5,8
16303,A类,二线城市,否,69,72,79,76,57
24203,A类,二线城市,否,8,3,9,3,15
39090,A类,二线城市,否,5,4,8,7,3
40233,A类,二线城市,否,12,5,5,6,5
40389,A类,一线城市,否,8,8,9,7,10
46659,A类,二线城市,否,14,15,7,11,12
49217,A类,二线城市,否,7,6,13,15,5
49907,A类,二线城市,否,21,10,11,8,20
56950,A类,一线城市,否,14,20,15,22,15
12320,A类,二线城市,否,38,28,25,21,16
18414,A类,二线城市,否,3,5,9,8,9
27251,A类,二线城市,否,7,10,11,10,10
38710,A类,二线城市,否,3,4,5,2,0
44732,A类,二线城市,否,18,8,13,4,5
51391,A类,二线城市,否,,,4,1,2
60745,A类,二线城市,否,1,,,1,0
857,A类,一线城市,否,12,8,11,15,15
1957,A类,一线城市,否,7,2,,2,2
11302,A类,二线城市,否,8,2,9,2,3
13855,A类,二线城市,否,24,12,14,7,9
18129,A类,二线城市,否,6,6,6,2,5
27281,A类,二线城市,否,14,2,10,2,11
38066,A类,二线城市,否,7,4,6,4,4
47661,A类,二线城市,否,9,7,14,11,7
57428,A类,三线城市,否,27,9,11,10,21
5390,A类,二线城市,否,1,11,12,0,2
14397,A类,一线城市,否,1,5,4,4,3
19834,A类,三线城市,否,4,8,7,2,1
23228,A类,二线城市,否,8,5,4,6,12
47461,A类,三线城市,否,6,6,4,2,2
49840,A类,二线城市,否,31,27,25,22,14
